City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
198,Tucumcari,US,1673999358,35.1717,-103.725,20,44,12.91,10.29
199,Algiers,DZ,1673998720,36.7525,3.042,40,59,15.9,8.75
200,Bengkulu,ID,1673998879,-3.8004,102.2655,99,89,24.08,2.14
201,Nouadhibou,MR,1673999359,20.931,-17.0347,99,56,19.99,9.26
202,Port Elizabeth,ZA,1673998691,-33.918,25.5701,40,96,24.62,3.6
203,Atuona,PF,1673998855,-9.8,-139.0333,24,77,25.85,8.23
204,Inndyr,NO,1673999359,67.0338,14.0276,100,73,2.02,6.67
205,Deputatsky,RU,1673999231,69.3,139.9,98,100,-37.25,0.53
206,eMkhomazi,ZA,1673999360,-30.2067,30.7978,71,85,24.26,4.56
207,Dikson,RU,1673998865,73.5069,80.5464,100,80,-26.17,4.25
208,Narsaq,GL,1673998882,60.9167,-46.05,100,68,-9.88,3.96
209,Ozernovskiy,RU,1673999361,51.5,156.5167,100,71,-8.65,9.89
210,Kahului,US,1673999361,20.8947,-156.47,40,70,27.76,3.13
211,Terråk,NO,1673999361,65.087,12.3715,100,72,2.93,5.17
212,Abu Dhabi,AE,1673999091,24.4667,54.3667,0,87,22.01,5.66
213,Jalu,LY,1673998902,29.0331,21.5482,0,47,13.57,4.37
214,Hailar,CN,1673999362,49.2,119.7,100,98,-20.24,2.72
215,Rocha,UY,1673998977,-34.4833,-54.3333,0,80,20.13,4.21
216,Klaksvík,FO,1673998904,62.2266,-6.589,100,64,2.51,14.61
217,Panjāb,AF,1673999363,34.388,67.0233,100,79,-13.88,2.29
218,Faanui,PF,1673999009,-16.4833,-151.75,86,70,27.16,4.81
219,Almaznyy,RU,1673999364,48.0448,40.045,94,90,-2.21,6.43
220,Nador,MA,1673998932,35.174,-2.9287,100,67,16.14,8.23
221,Sisimiut,GL,1673999364,66.9395,-53.6735,33,82,-20.71,4.95
222,Tacna,PE,1673999365,-18.0056,-70.2483,0,60,20.11,4.12
223,Sambava,MG,1673999365,-14.2667,50.1667,94,89,23.45,5.22
224,Tabat,ID,1673998872,-2.635,115.2274,100,96,23.65,0.5
225,Avera,US,1673998967,33.194,-82.5271,98,98,15.73,2.73
226,Ahipara,NZ,1673998957,-35.1667,173.1667,0,61,21.77,4.6
227,Aykhal,RU,1673999365,66.0,111.5,91,99,-43.99,3.21
228,Huayucachi,PE,1673999365,-12.1333,-75.2333,69,68,13.05,2.0
229,Haines Junction,CA,1673999367,60.7522,-137.5108,100,96,-7.74,0.21
230,Kerrobert,CA,1673999367,51.9168,-109.1348,97,97,-6.97,2.07
231,Olafsvik,IS,1673998966,64.8945,-23.7142,68,68,-4.13,6.29
232,Kumul,CN,1673999367,42.8,93.45,31,52,-10.49,1.58
233,Natal,BR,1673999368,-5.795,-35.2094,0,94,22.36,3.6
234,Krugersdorp,ZA,1673999368,-26.0858,27.7752,71,75,19.23,3.06
235,Knin,HR,1673999368,44.0439,16.2,100,81,12.29,8.17
236,Kysyl-Syr,RU,1673999115,63.8986,122.7617,89,100,-51.96,0.57
237,Bethel,US,1673998865,41.3712,-73.414,100,66,5.45,0.0
238,Torit,SS,1673999369,4.4133,32.5678,6,36,24.96,0.78
239,Luanda,AO,1673998899,-8.8368,13.2343,75,83,27.0,3.6
240,Sawtell,AU,1673999370,-30.3833,153.1,100,65,26.01,5.14
241,Damara,CF,1673999370,4.9608,18.7035,100,29,24.93,1.37
242,Khatanga,RU,1673998855,71.9667,102.5,40,100,-39.55,2.25
243,Kyabé,TD,1673999370,9.4515,18.9449,87,21,25.44,2.4
244,Wencheng,CN,1673999371,33.0559,113.7978,21,53,-0.42,2.05
245,Bagaha,IN,1673999371,27.1,84.0833,0,76,8.05,1.72
246,Sept-Îles,CA,1673998993,50.2001,-66.3821,100,94,1.29,3.09
247,Agutaya,PH,1673999371,11.148,120.9417,96,87,26.31,10.8
248,Sabang,ID,1673999371,5.8933,95.3214,100,65,26.68,7.11
249,Tiksi,RU,1673998866,71.6872,128.8694,100,100,-28.76,3.01
250,Rundu,NA,1673998922,-17.9333,19.7667,100,91,19.56,1.11
251,Pisco,PE,1673998892,-13.7,-76.2167,0,69,24.03,8.23
252,Martapura,ID,1673999373,-3.4167,114.85,40,94,25.05,2.57
253,Honggang,CN,1673999373,46.4667,124.8667,87,79,-18.73,3.35
254,Quatre Cocos,MU,1673998983,-20.2078,57.7625,93,83,26.06,8.7
255,Béboto,TD,1673999373,8.2668,16.939,100,26,22.57,2.35
256,Airai,TL,1673998921,-8.9266,125.4092,90,75,19.98,0.93
257,Takoradze,GH,1673998949,4.8845,-1.7554,32,84,26.4,2.72
258,São João da Barra,BR,1673999374,-21.6403,-41.0511,5,88,26.05,5.84
259,Port-Gentil,GA,1673998886,-0.7193,8.7815,20,89,26.98,2.06
260,Balakovo,RU,1673999220,52.0278,47.8007,60,97,-12.01,1.61
261,St. George's,GD,1673998705,12.0564,-61.7485,40,83,25.82,6.17
262,Nhulunbuy,AU,1673999023,-12.2333,136.7667,75,83,28.34,5.14
263,Naviraí,BR,1673999375,-23.065,-54.1906,88,89,23.02,1.96
264,Marabu,MY,1673999376,4.4148,114.0089,40,100,24.08,1.54
265,Alexandria,EG,1673999012,31.2156,29.9553,0,80,13.3,2.43
266,Kaitangata,NZ,1673998855,-46.2817,169.8464,47,63,17.51,3.72
267,Nanortalik,GL,1673998921,60.1432,-45.2371,100,71,-4.78,2.49
268,Cabo San Lucas,MX,1673998878,22.8909,-109.9124,20,60,24.78,8.23
269,Khani,GE,1673999376,41.9563,42.9566,91,67,1.76,2.76
270,Araouane,ML,1673998997,18.9048,-3.5265,77,17,19.65,2.97
271,La Reforma,MX,1673999377,25.0833,-108.05,59,68,20.22,4.74
272,Batagay,RU,1673999377,67.6333,134.6333,100,97,-42.26,0.55
273,Poum,NC,1673998962,-20.2333,164.0167,100,88,24.63,10.81
274,Pingxiang,CN,1673999377,27.6167,113.85,7,65,1.41,0.22
275,Ust-Tsilma,RU,1673999378,65.441,52.1498,72,92,-8.7,3.32
276,Bonfim,BR,1673999378,3.0833,-59.95,97,66,27.11,3.06
277,Santa Marta,CO,1673999378,11.2408,-74.199,20,67,29.03,5.36
278,Samarai,PG,1673999379,-10.6167,150.6667,79,71,29.11,5.88
279,La Ronge,CA,1673998924,55.1001,-105.2842,100,86,-6.86,3.09
280,Norrköping,SE,1673999135,58.5942,16.1826,100,92,3.55,3.6
281,Tura,IN,1673998905,25.5198,90.2201,0,51,9.88,1.43
282,Mayor Pablo Lagerenza,PY,1673998875,-19.9309,-60.7718,100,59,28.4,3.08
283,Banská Štiavnica,SK,1673999380,48.4486,18.91,100,98,0.64,3.95
284,Wanning,CN,1673998962,18.8003,110.3967,98,88,15.62,5.75
285,San Quintín,MX,1673998969,30.4833,-115.95,19,65,14.0,8.89
286,Carutapera,BR,1673999381,-1.195,-46.02,99,89,24.06,2.68
287,Barcelos,PT,1673999381,41.5388,-8.6151,98,73,8.08,7.61
288,Port Blair,IN,1673999381,11.6667,92.75,20,94,20.02,0.0
289,Kiryat Gat,IL,1673998969,31.61,34.7642,0,70,11.89,2.02
290,Te Anau,NZ,1673999010,-45.4167,167.7167,24,47,22.66,0.56
291,Popondetta,PG,1673999381,-8.7537,148.2534,94,60,30.45,1.28
292,Tarko-Sale,RU,1673999019,64.9225,77.785,99,96,-20.01,7.58
293,Flin Flon,CA,1673998933,54.7682,-101.865,100,86,-8.09,2.57
294,Nyurba,RU,1673998976,63.2842,118.3319,89,100,-52.7,0.39
295,Katsuura,JP,1673999015,35.1333,140.3,87,83,7.99,4.98
296,Faya,SA,1673999018,18.3851,42.4509,17,78,11.29,1.64
297,Westport,US,1673999382,41.1415,-73.3579,100,70,6.98,0.0
298,Harar,ET,1673999383,9.3094,42.1258,74,42,12.47,3.12
299,Longyearbyen,SJ,1673998564,78.2186,15.6401,0,62,-10.09,6.69
300,Cascais,PT,1673999101,38.6979,-9.4215,94,79,11.91,10.73
301,Bukama,CD,1673999383,-9.2,25.85,100,98,19.6,0.46
302,Vao,NC,1673998891,-22.6667,167.4833,100,70,24.15,7.44
303,Coahuayana Viejo,MX,1673999383,18.7333,-103.6833,50,54,24.59,2.21
304,Lavrentiya,RU,1673998893,65.5833,-171.0,29,91,-29.8,4.63
305,Yangi Marg`ilon,UZ,1673998871,40.4272,71.7189,4,79,-9.6,2.06
306,Riyadh,SA,1673998787,24.6877,46.7219,3,80,9.08,6.02
307,Beirut,LB,1673998914,33.8889,35.4944,20,55,14.41,1.54
308,Quebo,GW,1673999384,11.3333,-14.9333,55,79,20.41,1.91
309,Velten,DE,1673999384,52.6833,13.1833,22,77,1.38,1.04
310,Comodoro Rivadavia,AR,1673999016,-45.8667,-67.5,20,68,19.92,4.12
311,Batagay-Alyta,RU,1673999384,67.8006,130.4114,100,99,-34.07,0.69
312,Ulladulla,AU,1673999385,-35.35,150.4667,65,44,28.9,4.44
313,Pamanukan,ID,1673999385,-6.2842,107.8106,86,88,24.96,2.4
314,Kalmunai,LK,1673998975,7.4167,81.8167,94,81,24.03,2.89
315,Pacific Grove,US,1673998906,36.6177,-121.9166,0,73,14.94,5.36
316,Norman,US,1673999164,35.2226,-97.4395,0,48,15.54,2.57
317,Borodino,RU,1673999386,55.9106,94.8983,97,98,-28.97,2.03
318,Mossamedes,AO,1673998868,-15.1961,12.1522,99,77,23.11,2.75
319,Leningradskiy,RU,1673998931,69.3833,178.4167,87,97,-34.61,3.38
320,Porto Nacional,BR,1673999386,-10.7081,-48.4172,100,84,26.0,0.9
321,Las Vegas,US,1673999147,36.175,-115.1372,40,45,12.38,9.26
